Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Summary,Text,Sentiment,Timestamp
53133,B001E50T3S,ALKFKFHO5Y9WO,PCOMPARTY,2,2,5,RASBERRY TEA,I LOVE CRYSTAL LIGHT RASBERRY TEA.PLEASE PUT IT BACK IN THE STORES AND AT A GOOD PRICE.WHY IS IT NOT IN THE STORES. IT IS A GOOD PRODUCT TO HAVE IN STORES.PLEASE PUT IT BACK!!!!!!!!!!!!!!!,positive,2010-11-15
458747,B000FFIL92,A1FRLM8DVTWW1V,D. Snyder,1,1,4,What a gift!!!,I received a set of blooming tea for Christmas.Most of the teas are really good but they are all just so interesting. One way to enjoy the set longer is that when the tea flavor is done if you just want to look at the creation(flower or grass or whatever just drain it off and put cold water in the pot.I have the drogon one in water for 4 days now. It sits right beside me. I just change the water when it gets too yellow.I wish I would of thought to do this sooner because this is my last one of the ones that came w/the set. It would have given me even more joy....,positive,2011-02-09
385421,B001EO7JN2,A5NCZWYYL4QCG,"Saundra D. Garvey ""MamaGee41""",4,4,5,Just add more onion and enjoy!,"I use all of the New Orleans Gourmet products, especially the beans--love the seasonings--being a lazy senior citizen, after washing the beans I simply spray the crockpot with Pam, add the water, the beans (don't even soak them), the seasonings and turn the crockpot on high for four hours and then reduce the heat to low and cook until desired tenderness. If you are adding chicken or sausage, don't add it until the end of the cooking period.  Then just make some Southern Style Cornbread and enjoy.",positive,2009-09-12
332493,B001652JCU,A26G9QB9UT7O4C,Billie M. Schmidt,0,1,1,coffee revue,I am very unhappy with the product---it is not what I thought it would be and I would like to return it.,neutral,2010-05-15
393149,B003VXL0V6,A3F8X31S4R8IXV,Tom,1,2,1,Jamaica Me Crazy Terrible,I use to purchase Jamaica beans locally and it was great. This Jamaica me crazy is nothing close to it. The odor is terrible and it tastes like the coffee is flat or stale. Other people in household tried it and couldn't get past the first cup. Pitched the remainder cups in the trash.,positive,2012-01-22
317862,B005K4Q1RW,A3GJ5LKDK3F67M,Rachelle Schindler,1,2,5,Yummy,"Not many sugar free options for K cups, these are very good.  I have shared this with co workersw and all have loved it. Good apple and carmel flavor.",positive,2011-10-21
323500,B000I4WJ5M,A39EWMAQISYMA1,E. J. Knobloch,3,3,4,a treat for fans of Patrick O'Brian,"Take from can, pop in microwave, serve, eat, enjoy.<br /><br />""Spotted Dick"" was one of the few non-nauseating shipboard foods<br />described in author Patrick O'Brian's nautical fiction,<br />in the series beginning with ""Master and Commander"".",negative,2008-08-20
163143,B002C1URM6,AO1HCBT9PKWNO,"Gisele ""Gisele""",0,5,2,vomit inducing,"Despite the superior quality of Weruva, my cats vomit this food the next day.  It's just too rich for them, I guess!",positive,2010-02-21
361373,B000KL57E8,A3ME31M6VESPXS,"G. Dela Concha ""Monet599""",0,0,5,Best for Dogs!,I didn't know what these were until I visited my friend who had them laying around the house for her dogs. My dog grabbed it and just chewed away forever and I had to ask her where she got it and what they were. They're the best thing because they do keep dogs occupied and they're irresistable. She keeps herself so busy sometimes the she passes out with the toothpick still in her mouth!  Item came promptly and without a hitch.,positive,2008-10-10
229159,B001942GAI,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",49,50,5,Great Fruit Snacks - Highly Recommended!,"A friend recommended these Brothers Crisps and I am very pleased that we took her advice! Being a type 2 diabetic and trying to watch my carbs and calories, these are good snacks that satisfy my sweet-tooth cravings without overly spiking up my blood sugar levels. The real test with any ""good for you"" snacks is if my teens will eat them, and they also love them!<br /><br />These are made from real fruit (and nothing else) that has been sliced and freeze dried, making them crispy (exactly like ""Astronaut Ice Cream"") but they will reconstitute in your mouth if you leave them in long enough. This process also makes them very flavorful.<br /><br />This variety pack has an assortment of 3 different types, Fuji Apple, Strawberry Banana, and Asian Pear.<br /><br />Fuji Apple:<br />About 1 1/2 Apples per pack<br />39 Calories<br />7 NET Carbs (6 from sugar)<br /><br />Strawberry Banana:<br />About 1 Banana and 4 Strawberries per pack<br />45 Calories<br />8 NET Carbs (6 from sugar)<br /><br />Asian Pear:<br />About 1 1/2 Pears per pack<br />40 Calories<br />8 NET Carbs (7 from sugar)<br /><br />I like the Asian Pears the best, but all of the flavors are really good. The Strawberries can be a little tart which is different and not displeasing to me.<br /><br />These are a good tasting healthy snack alternative that, if it wasn't for the fairly high cost, I would keep on hand all of the time!<br /><br />Highly Recommended!<br /><br />Note: These are made in China<br /><br />CFH",positive,2010-02-16
394704,B001B4VOQI,A21D27EKHICKY3,C. Mayer,2,2,5,great treats,"These are the best training treats you can buy.  My dog is more motivated in doggie class because of these treats than any other dog in class.  He loves these treats so much that he is not very interested in most other dog treats, which keeps life simple.",positive,2010-01-07
36524,B004CLCEDE,A15QJKYR9TZZH5,"JK ""coffee lover""",0,0,1,Disgusting,I was really hopeful after reading the positive reviews but I have to go with the people who say it's disgusting and not tolerable even for zero calories.  The fishy smell does go away but it's not easily forgotten once you've smelled it.,negative,2012-02-19
110390,B000FIY3H8,A2XE01ZKQS5C5Z,"Amy Mueller ""amyeliz63""",0,0,5,Got these for my diabetic dad,"I bought these for my dad that has diabetes. He did not like them, but my mom said that they are very good.",positive,2012-10-13
461650,B008K9TJDM,ANA1WNCW0R5F4,"T. Foster ""tf2020""",1,1,5,Great Decaf,"This coffee has all of the bold flavor of the regular, but can be enjoyed before bed.",positive,2009-07-08
13034,B0011XKHY4,A3GFWSB3VUEG20,English major,3,3,5,airplane cookies! YUM!!,"These cookies are so good. I love them. I first had them on our round-trip flight to Hawaii last fall. I asked for extra. I recently discovered them at a national chain drugstore and here they are on amazon, too! They are so delicious but it's hard to stop eating them once you start...or so I hear...haha. Enjoy!",positive,2010-08-07
192039,B005Y1105Y,A1MLMHKWDAQAU3,"Elaine R. Thueson ""Amazon fan""",1,1,4,Good protein bars,"These new protein bars are good, but not as good as the Crispy Chocolate South Beach protein bars that were discontinued.  The crispy ones were much bigger, and there were 6 in the box instead of 5.",positive,2012-05-20
551469,B0007V1164,A4VYBOP8LO9BG,"Esther Biswas ""horse rider""",1,1,5,Best stuff ever!,"This is an amazing noodle kit: easy and delicious! I add peanuts, bean sprouts, egg, Huy Fong Sriracha sauce, and the juice of half a lime...it's so good. :)",positive,2010-04-06
188631,B000EGUYNI,A3W510G6YBY4OL,Happy Shopping,0,0,5,Yummy,This stuff is GREAT! I love all the varieties that I tried. Great snack for work. High quality and excellent taste.,positive,2006-08-07
289847,B000AYFCF4,A27MOT4ZIUAKIW,The Jaundiced Eye,6,7,1,No Health Benefits and Grossly Overpriced....Read the Nutrition Facts,"My wife just brought home a $3 package containing 5.5 oz of Murray Sugar Free Pecan Shortbread cookies, thinking the high price was justified on a health basis. It isn't. Read the Nutrition Facts (per 3 cookies): 160 Calories, 11 Grams of Fat, 3 Grams of Saturated Fat, 18 Grams of Carbohydrate....the same, or worse, than most cookies containing sugar. These cookies may be ""sugar free"", but the implied health benefit is completely imaginary. Furthermore, at over 50 cents per ounce they are the most expensive packaged grocery cookies you can buy, which is completely unjustified by ingredient cost, and flavor, which is adequate but not exceptional.<br /><br />It's an unfortunate fact that some companies prey upon consumers who seek or need ""special"" products by forcing them to pay huge premiums for the product. Using Murray's formula, a can of Diet Coke should cost at least $3....but it doesn't, simply because production costs do not justify the premium and the market will not tolerate such an unconscionable mark-up. Neither should you. Don't let your health or dietary concerns override your common sense and lead you to pay preposterously inflated prices for ""special"" products that, upon close inspection, provide no legitimate benefit.",positive,2011-11-11
117416,B001AVK422,A2C7VMQESBQZN4,B. Devine,6,6,4,great farro resotto,Made this risotto with farro rather than rice using the standard method for a risotto.<br /><br />When the farro risotto was cooked we included chopped asparagas and fava beans. Everyone attending the dinner now looking for farro perlato.,neutral,2009-06-03
533686,B004SISLJC,A305V2I73XDWVI,Windica,3,4,5,"such a special gem, this one!","after reading the other reviews, i'm confused and don't think that anyone was talking about THIS TEA! (sounded like most comments pertained to prince of peace green tea, and don't have anything to do with the instant dong quai and red date tea that i clicked on...that being said, this is a remarkable tea...it's delicious, it's instant (so you don't have to wait for it to steep) and it's really good for you...i just love the taste of this, but then again - i enjoy the uniquely-bitter flavor of dong quai (but this isn't bitter, it's yummy!)...for those who don't know, dong quai is considered to be ""ginseng for women"" beceause it's very high in vit B12 and helps to keep women from becoming anemic (due the their monthly cycle)...it also is said to help regulate irregular periods, when used on a daily basis...that said, this tea is special because it helps to ""draw one's energy"" downwards (and the red date, adds to this effect in that red is the color of the 1st chakra)...in other words, this tea has aphrodisiac qualities and will create pleasnt feelings when taken before bed (and it's ""good for you"" and it tastes good and it's a snap to make)...so what's there to be quibbling about?",positive,2011-04-03
